number,sentence
13576,ㄹㅇ궁금
13577,굴곡봐라
13578,서비스로
13579,그이상을
13580,헬조선인은
13581,극혐
13582,얼굴이라도
13583,접고
13584,매가
13585,사기꾼새끼라
13586,죽이면된다.절대
13587,존나하는
13588,지잡도
13589,누가내고?
13590,들면
13591,질리면
13592,오래인데
13593,블라한다
13594,개뿔
13595,남자랑반대네남자
13596,제대루
13597,내부의
13598,일본년인지
13599,나왔노
13600,ㅡ문재앙
13601,밥퍼주겠네ㅡ
13602,김세의가
13603,절대적으로
13604,국방까지
13605,적게벌면
13606,차릴려나
13607,무
13608,일게이들도
13609,주예지다이기야!말한마디
13610,제압했고
13611,벌이든가
13612,지랄들이노ㅋㅋㅋㅋ사회에서
13613,수조에있는고기는
13614,가지인데
13615,부캐
13616,필리핀에
13617,기억하지?
13618,큰놈
13619,암묵적으로
13620,물으니까
13621,그런거지
13622,피해가
13623,미성년자
13624,절반은
13625,바쁜데
13626,버스터즈
13627,이상은
13628,브레인이라고
13629,용접해라?
13630,저격하고
13631,시청에선
13632,된다라는
13633,자대
13634,피디는
13635,일베의
13636,소수이기에
13637,대기업들은
13638,중요하냐
13639,들어가기
13640,존마니
13641,이투스
13642,의식하는거
13643,지지율
13644,청소업체에서
13645,직장을
13646,제법
13647,풀가동임ㅋㅋㅋㅋㅋㅋㅋㅋ새벽
13648,다까고
13649,찾아도
13650,19조인데
13651,대한
13652,내용으로
13653,그럼?
13654,1인.ㅅㄱ
13655,아무나
13656,찾으러
13657,진정성이
13658,제발
13659,했는데1회하고서
13660,꼴인거야
13661,존버하고
13662,개좋음
13663,라고하는걸
13664,표현배우고
13665,도망감?
13666,빠뜨리면서까지
13667,응축시키는
13668,진사면
13669,개맛있음
13670,음주단속
13671,발견이네요.ㅣㅎㅎ
13672,금방
13673,놈이이긴다
13674,많은듯ㅜㅜ
13675,문씨가
13676,못하였으나
13677,이탈리아
13678,병신들임
13679,Ph.D
13680,"곰,"
13681,그때까지
13682,끌어들이지
13683,않거든
13684,보배
13685,3쿼터까진
13686,티비조선이
13687,기구넣어서
13688,후방주시
13689,오명규
13690,빌려주지
13691,휴직계를
13692,귀한분들이지일당이나
13693,바이백
13694,채우노
13695,다따지고그래
13696,일베줬다.
13697,K1진짜
13698,때문인가
13699,"했더니""아"
13700,두줄앞인대도
13701,5번은사질과조금다름
13702,한국당이야
13703,포트
13704,요번
13705,지원해줬으면
13706,"하거나,"
13707,환율시세로살거면
13708,뿐이지...
13709,새끼도
13710,한국새끼들은
13711,뭐야ㅋㅋㅋ
13712,밀어부쳐라!!단
13713,잘된다는
13714,온거데이
13715,돌지
13716,전전하는
13717,관련으로
13718,들으니까
13719,보고팠습니다.
13720,용접기술직도
13721,옆차기
13722,생각했었던
13723,돌려서
13724,사고률을
13725,공산주의도
13726,미인었다고
13727,기억이
13728,게으르고
13729,불가능할텐데...
13730,16후文:
13731,나옴.
13732,루테인
13733,노가다냐
13734,자정
13735,거부를
13736,얼굴도
13737,자국시장은
13738,화학반응일으켜서
13739,받으면
13740,재생산되는거냐
13741,어이가없어서
13742,말해야
13743,트럭기사들
13744,백제인들
13745,무력
13746,봤고
13747,하....
13748,실행한다.그래서
13749,잘살던
13750,술집
13751,모하러
13752,심심해서
13753,맨날보는데
13754,개새끼들인지
13755,쌓일듯
13756,돈보다
13757,ㅋㅋㅋㅋㅋㅋ그리고
13758,지키면
13759,상위에서
13760,학교에
13761,1위는
13762,넓르면
13763,치부할
13764,큰게
13765,보이노?
13766,했잖아.이것도
13767,개빻았더라친자검사
13768,고작
13769,"독립,"
13770,ㅈ됨ㅋㅋ요즘같이
13771,가보고싶지
13772,콩밥은
13773,흑우없제??결혼하면
13774,현실이라고
13775,갔지
13776,타먹은적
13777,이쯤되니
13778,마시는게
13779,지랄하네무슨구미에
13780,색깔이
13781,커녕
13782,대학진학시
13783,관계
13784,공간이
13785,사이트마다
13786,다친
13787,유나이티드는
13788,중국이냐.
13789,직업이라는
13790,https://www.youtube.com/watch?v=EZtENB3qA4Y
13791,여기도
13792,헉!
13793,부시장
13794,과학이다
13795,저런것들은...
13796,브록
13797,하지못하였던것
13798,물타기
13799,구축하거나
13800,아무것도
13801,것더
13802,시작전
13803,세요~~
13804,아닥?
13805,할일
13806,살인이냐..
13807,많네
13808,***
13809,사회주의가
13810,정계은퇴함
13811,골랏엇음
13812,이해를
13813,제대하면
13814,주차가
13815,몰랐던
13816,꺼내서
13817,아닌거같다
13818,으로
13819,거리며
13820,해보라ㅏ
13821,"내용이지만,"
13822,유교
13823,대통령님
13824,솔샤르도
13825,조올라게
13826,한다
13827,집값
13828,니놈은
13829,금호동
13830,해?
13831,구하기를
13832,아깝다
13833,설거지나하고
13834,충실하면
13835,쌍방울건다..
13836,경기도권
13837,리뷰어들
13838,어휘에
13839,삼성
13840,있는거.
13841,자극으로
13842,시전하는것보니
13843,만물
13844,알면서도
13845,연돈만
13846,https://en.wikipedia.org/wiki/Iran
13847,배터리기술
13848,추가해서
13849,"영역,"
13850,절개해서
13851,연락하는
13852,팅기다가
13853,냉
13854,회수할
13855,있음
13856,씨오투
13857,본전이니까
13858,당하네
13859,노력타령황+장수
13860,가정교육
13861,들이
13862,케바케이고
13863,짤품번
13864,됩니다.
13865,않으면
13866,뭐하냐?
13867,늙다리새끼
13868,운전법은
13869,진짜.
13870,ㅈㄹ이야
13871,바라면
13872,땅꼬마
13873,700
13874,홍어아니냐
13875,첸이
13876,많아진듯함.
13877,나온다는거지
13878,잇음
13879,최서현
13880,영화를
13881,"본데,"
13882,소멸되냐?
13883,트럭불렀더니
13884,팔레비
13885,많다
13886,딥웹
13887,잃을
13888,파도가
13889,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅎㄹ
13890,질문에보이면
13891,산성화돼
13892,국밥이라두
13893,시@발
13894,ㅋㅋㅋㅋㅋㅋㅋㅋ.
13895,지름길임
13896,전투기붙던대
13897,덧씌운
13898,팀전체가
13899,그러냐?
13900,거임그래서
13901,좆되겠네ㄷㄷㄷㄷ곱게
13902,만얼마인가
13903,생리적으로
13904,밀려서임미국에서
13905,살고싶어하는거자나
13906,돈아껴서퇴직후
13907,나만
13908,털리던데
13909,논리적으로
13910,시작은
13911,때부터
13912,천한직업
13913,뿐이지
13914,틀렸어
13915,개념
13916,생각했는데
13917,민노총이나
13918,빵빵한
13919,슬램덩크때문에
13920,경량화
13921,ㅎㅌㅊ라는
13922,좋은것보다
13923,대갈통에
13924,있어?
13925,보잘알
13926,안장
13927,10억은
13928,"인간,"
13929,"못느끼나.,,잘못되가고있다는걸"
13930,대형
13931,있는거야요즘이
13932,나중이고.
13933,상대
13934,정신좀
13935,봊물안트짐
13936,전세계에서
13937,중부고속도로
13938,마찬가지지
13939,판세를
13940,여론을
13941,용접공이하
13942,앞차만
13943,586이
13944,황인은
13945,ㄱㅆㅅㅌㅊ
13946,발바닥에
13947,볼때
13948,씻고
13949,"개,돼지"
13950,목적의제제
13951,말로
13952,잘아니까
13953,전기차
13954,아티펙터
13955,지지
13956,쏘세지
13957,축구
13958,동성애는
13959,경부하시간대에
13960,5천원을
13961,안가진다.용접공을
13962,교복입은건
13963,선생이야.
13964,취하려고
13965,취직이
13966,끌려내려오게
13967,선의
13968,알았다
13969,조씨네요
13970,수사권있음
13971,부비트랩이냐
13972,연락하지
13973,없으니까
13974,님아
13975,비밀번호가
13976,남성들이
13977,곱창집
13978,영양제에서
13979,문쪽
13980,그려진거는
13981,지금은
13982,많은거지
13983,난독은
13984,압도적으로
13985,본문쓴새끼
13986,인정하기
13987,턱이
13988,그때도
13989,송가인
13990,이미했지만
13991,다있노50만원짜리
13992,악마들이모여
13993,상황.
13994,머지???
13995,저렇게까지
13996,기대하면서
13997,비리도
13998,습관
13999,99.9%이상의
14000,먹어밨는데
14001,꼴보기싫다유투브
14002,자유로
14003,한거거등
14004,결핍으로
14005,말아줭!
14006,박사모들이
14007,태국년들
14008,어떤성향인지
14009,날린걸
14010,빡대가리새키
14011,이해안됨진지빨면서
14012,올려라
14013,잘도
14014,잡아족쳐야지
14015,20일
14016,안가려고
14017,나좀
14018,욕하지마라.
14019,줬는데
14020,"판타지,"
14021,조선
14022,프린트해서
14023,목을
14024,주변
14025,집성촌
14026,양반노비
14027,수준.심지어
14028,ㅋㅋㅋ글고
14029,카엔...
14030,pray로
14031,이탈리아래
14032,명예훼손이
14033,과이불개시위과의
14034,/실은
14035,물론ㅋ
14036,요자임
14037,나누려면
14038,정치얘기
14039,주거라
14040,기를
14041,멍해지는게
14042,박정희가
14043,조선에
14044,백퍼저거
14045,전종목
14046,"킥""을"
14047,개잡듯
14048,위조지폐(당시돈
14049,가이드가
14050,오지고
14051,오짐
14052,연애감정으로
14053,짤이라도
14054,조물주가
14055,정액받이들러리밖에안됨한국도좆도없는데
14056,내려가
14057,떨리냐?ㅋㅋ
14058,변함없는
14059,같음..
14060,초졸또라이보소
14061,살곳이
14062,첫짤
14063,감수
14064,웃기네현금이
14065,창녀나...걍
14066,해선
14067,보소
14068,좋냐
14069,돌아서는
14070,마간다나
14071,호ㆍ후
14072,아ㅋㅌㅋㅋ
14073,자빠졌네.
14074,멕시코지
14075,하층민이다보니까
14076,유형
14077,인식론이나
14078,않겠노?
14079,이야기노
14080,사과할게.
14081,이에
14082,저지랄했으니
14083,손절
14084,ㅋㅋㅋㅋㅋㅋ벙어리를
14085,붙혀두고.
14086,넣음
14087,팬들이
14088,개성에
14089,처리가
14090,안해주는건
14091,언제까지?
14092,조선에서만
14093,월세도
14094,그런거야.
14095,좆미개
14096,아끼자고
14097,시대냐?
14098,조작이
14099,민좆당
14100,고문한다는
14101,없더라.근데
14102,없어서.....
14103,조심해야겠노
14104,정글살다
14105,혹시
14106,지켜본다.시발
14107,직원으로
14108,현판같은
14109,쉬울꺼같은데...;
14110,경험못해본거라
14111,게이가
14112,그냥그랫음
14113,디플레로
14114,행복할
14115,알려도
14116,마음
14117,사람이구나로
14118,난아키호가슴
14119,생겼는데
14120,맨끝
14121,상황이냐
14122,대륙의
14123,와일노
14124,개새끼들이
14125,깜빵에서
14126,부분도
14127,시작도
14128,남제?
14129,돈을벌자..
14130,인물은
14131,5백
14132,박혀있으니까
14133,콜라먹는맛에감
14134,똑바로
14135,국민성이죠
14136,할아버지를?
14137,휘리오는
14138,둘다못쓴다
14139,집있다고
14140,용접한다는
14141,도려낸
14142,아이디와
14143,이쁜거도
14144,자빠졌는데
14145,신경쪽에
14146,직책이
14147,게을러서
14148,쉬펄..친구도
14149,남녀
14150,애도
14151,노예의
14152,거하게
14153,내용에
14154,살아가면
14155,본인의
14156,보기힘든
14157,머그심?
14158,풀어주고
14159,한두명
14160,컨테이너인거
14161,사람들이노ㅎㅎ
14162,뜨더라
14163,일본어
14164,풍년일세~~
14165,이딴
14166,걔네가
14167,검색해서
14168,하단의
14169,영어로만
14170,CU만
14171,쌓여버림
14172,가즈아!!!!!!!!!!!!총리는
14173,전반적으로
14174,남았어
14175,성실히
14176,적어놓은걸로
14177,나와도
14178,나이먹으면
14179,비위
14180,끊었다가
14181,타서
14182,글로벌리스트들의
14183,당선됨
14184,아켄힐마핫벨~도시타테유요~
14185,농구에
14186,분들
14187,안해봤다는
14188,연비야
14189,반일한
14190,초대남
14191,90퍼나
14192,"아니고,"
14193,회수
14194,저러나
14195,숟가락만
14196,수십년
14197,흔한일
14198,하기싫네요.
14199,에미가
14200,않으실겁니다.
14201,볼땐
14202,순국선열
14203,재수해서
14204,흉기는
14205,거지
14206,평생
14207,엄청난
14208,부작용인듯ㄷ
14209,벌레구더기
14210,집에감
14211,일해서
14212,하면대지
14213,ㅋㅋㅋㅋㅋ그래
14214,조선공산당은
14215,가능한
14216,현재도
14217,발상
14218,가져와놓고
14219,급수인데
14220,저지랄하네
14221,일식
14222,오렌지
14223,천연이
14224,결함
14225,사실임
14226,애비애미한데
14227,잘했던거처럼
14228,효진이
14229,폐쇄라니까
14230,그라믄
14231,친절하게
14232,데능교.
14233,편인데
14234,것이냐?
14235,행동하는
14236,2과
14237,답
14238,한가인이
14239,살생각이
14240,인지하고
14241,결혼하기가
14242,잡았길래
14243,불이익?????
14244,구축을
14245,좆가다
14246,정화좀
14247,하는건
14248,주작같은디
14249,김영삼계라며
14250,쓴다
14251,통계결과도잇음
14252,너들끼리
14253,애니화한거어제
14254,여대생
14255,볶음김치에.
14256,그것
14257,조선시대
14258,과도하게
14259,흑인
14260,처벌
14261,오고
14262,조상에게
14263,안써봐서
14264,그렇다고
14265,안돌아가면
14266,ㅗㅜㅑ
14267,뛰는데
14268,잘안되요
14269,댓글포텐
14270,프로
14271,빅픽처를
14272,켜놓고
14273,멍석말이의민족
14274,개가
14275,모르는경우도
14276,성적도
14277,몇군데만
14278,??
14279,다루기
14280,씁생이시키들아
14281,배상하고
14282,전세금차한대
14283,교육시설
14284,총무
14285,쾌재를
14286,남성상이
14287,성분들을
14288,is
14289,될거야
14290,자켓
14291,아이즈원은
14292,존칭
14293,있기에
14294,문재인의
14295,될듯
14296,짜증남먼저
14297,존나뛰어댕기다가
14298,쭈욱
14299,다가
14300,쌓아온
14301,걱정없지
14302,죽으나
14303,지들에게
14304,털어도
14305,자빠졋노?
14306,년초부터
14307,ㅇㅇ짓이라고
14308,뿌리는거
14309,이하새끼들
14310,자본주의
14311,그렇더라
14312,"뒤,"
14313,큰그림
14314,바로
14315,졵나
14316,개인화기
14317,말하네?
14318,착취하는
14319,맨날올려서
14320,"agreement’,"
14321,부피도
14322,애쓰시네요.
14323,ㄹㅇ임
14324,잊지못하고
14325,부모의
14326,진급을
14327,지금처럼
14328,받아가야
14329,좌좀빨갱이
14330,마라
14331,ㅋㅋ뭐
14332,이해안감
14333,무려
14334,누가봐도
14335,무지하게
14336,기능은
14337,장모랑
14338,인사
14339,돈써가며
14340,업잔아
14341,지랄이네
14342,부모님한테
14343,씨발년들이
14344,100만표는
14345,나왔는데
14346,전형적인
14347,해준거냐?
14348,전시차량입니다.
14349,"성희롱,"
14350,우왕
14351,몇억만년의
14352,미국임.
14353,좃같네
14354,c
14355,입으로
14356,다악어떼!
14357,주머니
14358,6일부터
14359,남한테
14360,목사도
14361,장실이노
14362,않습니다
14363,씽크로율
14364,진짜감정쓰레기통으로
14365,윤이
14366,account
14367,ㅋㅋ공감순
14368,잘했다고..어휴..검사라는
14369,복싱전향후
14370,포대에서
14371,과정이
